[2026-03-05 11:05:41] Tarea: ID-1308 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3937 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4074 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4071 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3942 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3917 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4063 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3945 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4062 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4066 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4037 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3840 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4056 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4070 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3936 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4076 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4077 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3950 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4080 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4082 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4083 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3956 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4085 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4088 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3958 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3960 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3961 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4098 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3968 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4099 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3964 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4102 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3972 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4103 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3966 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3977 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4106 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4108 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4110 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3971 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4114 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3978 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3981 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3982 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4115 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3984 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4123 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4119 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3986 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3992 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4138 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3988 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3993 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3998 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4137 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4126 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3990 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4139 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4142 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3994 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4011 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4012 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3821 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4001 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3904 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4018 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3906 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4005 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3898 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3903 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4153 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4014 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4010 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4149 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4156 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4143 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4019 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4002 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4003 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4178 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4006 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4020 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4029 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4026 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4189 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4179 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4186 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4023 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4034 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4022 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4173 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4035 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4187 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4181 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3828 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4033 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3920 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4036 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3921 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3922 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4206 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4047 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4212 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4210 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4041 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4213 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4214 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4054 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3931 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4046 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3925 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4217 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3933 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4057 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4059 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3839 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4228 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3806 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4067 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3941 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4233 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4061 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4065 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4241 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3944 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4072 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4075 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4073 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4249 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3943 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4078 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4252 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4254 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4079 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4260 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4259 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4258 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3954 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4084 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4086 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3955 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4087 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4089 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4268 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3855 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4095 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4091 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4279 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4093 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4278 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4276 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3862 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4101 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4100 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3863 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4107 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4291 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4289 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4298 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4300 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3974 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4118 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4112 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4117 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3983 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4281 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3980 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4116 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4113 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4120 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4122 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4150 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4364 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4151 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4125 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4359 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4154 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4007 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4130 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4148 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4352 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4145 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4135 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4147 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4347 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4317 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-3995 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4129 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4332 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4339 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4158 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4363 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4128 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:46] Tarea: ID-4356 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4345 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-3997 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4133 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4163 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4161 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4160 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4379 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4167 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4375 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4166 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4368 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4387 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4389 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4175 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4384 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4025 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4027 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4402 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4030 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4407 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4176 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4396 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4406 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4415 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4191 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4411 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4032 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4188 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4195 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4198 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4197 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4432 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4438 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4440 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4208 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4211 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4048 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4051 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4449 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4452 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4458 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4218 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:47] Tarea: ID-4053 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
